datetime,ward,bed_type,total_beds,staffed_beds,occupied_beds,closed_beds,hospital
24/9/2025,Surgery,General,39,39,33,0,hos_d33ca5af
25/9/2025,Surgery,General,39,39,38,0,hos_d33ca5af
29/9/2025,Surgery,General,39,39,38,0,hos_d33ca5af
2/10/2025,Surgery,General,39,39,33,0,hos_d33ca5af
3/10/2025,Surgery,General,39,39,38,0,hos_d33ca5af
6/10/2025,Surgery,General,39,39,38,0,hos_d33ca5af
7/10/2025,Surgery,General,39,39,38,0,hos_d33ca5af
22/10/2025,Surgery,General,39,39,38,0,hos_d33ca5af
28/10/2025,Surgery,General,39,39,32,0,hos_d33ca5af
31/10/2025,Surgery,General,39,39,33,0,hos_d33ca5af
3/11/2025,Surgery,General,39,39,32,0,hos_d33ca5af
5/11/2025,Surgery,General,39,39,31,0,hos_d33ca5af
12/11/2025,Surgery,General,39,39,33,0,hos_d33ca5af
13/11/2025,Surgery,General,39,39,32,0,hos_d33ca5af
19/11/2025,Surgery,General,39,39,33,0,hos_d33ca5af
24/11/2025,Surgery,General,39,39,33,0,hos_d33ca5af
25/11/2025,Surgery,General,39,39,33,0,hos_d33ca5af
28/11/2025,Surgery,General,39,39,38,0,hos_d33ca5af
4/12/2025,Surgery,General,39,39,32,0,hos_d33ca5af
15/12/2025,Surgery,General,39,39,32,0,hos_d33ca5af
16/12/2025,Surgery,General,39,39,32,0,hos_d33ca5af
31/12/2025,Surgery,General,39,39,38,0,hos_d33ca5af
2/1/2024,Surgery,General,39,39,38,0,hos_349f8e39
3/1/2024,Surgery,General,39,39,37,0,hos_349f8e39
4/1/2024,Surgery,General,39,39,33,0,hos_349f8e39
5/1/2024,Surgery,General,39,39,37,0,hos_349f8e39
8/1/2024,Surgery,General,39,39,33,0,hos_349f8e39
9/1/2024,Surgery,General,39,39,33,0,hos_349f8e39
17/1/2024,Surgery,General,39,39,38,0,hos_349f8e39
25/1/2024,Surgery,General,39,39,38,0,hos_349f8e39
26/1/2024,Surgery,General,39,39,37,0,hos_349f8e39
29/1/2024,Surgery,General,39,39,38,0,hos_349f8e39
30/1/2024,Surgery,General,39,39,33,0,hos_349f8e39
31/1/2024,Surgery,General,39,39,32,0,hos_349f8e39
8/2/2024,Surgery,General,39,39,37,0,hos_349f8e39
12/2/2024,Surgery,General,39,39,33,0,hos_349f8e39
15/2/2024,Surgery,General,39,39,37,0,hos_349f8e39
11/3/2024,Surgery,General,39,39,38,0,hos_349f8e39
14/3/2024,Surgery,General,39,39,37,0,hos_349f8e39
15/3/2024,Surgery,General,39,39,33,0,hos_349f8e39
20/3/2024,Surgery,General,39,39,32,0,hos_349f8e39
26/3/2024,Surgery,General,39,39,38,0,hos_349f8e39
1/4/2024,Surgery,General,39,39,38,0,hos_349f8e39
2/4/2024,Surgery,General,39,39,32,0,hos_349f8e39
3/4/2024,Surgery,General,39,39,33,0,hos_349f8e39
4/4/2024,Surgery,General,39,39,37,0,hos_349f8e39
8/4/2024,Surgery,General,39,39,38,0,hos_349f8e39
10/4/2024,Surgery,General,39,39,38,0,hos_349f8e39
12/4/2024,Surgery,General,39,39,37,0,hos_349f8e39
16/4/2024,Surgery,General,39,39,33,0,hos_349f8e39
22/4/2024,Surgery,General,39,39,38,0,hos_349f8e39
24/4/2024,Surgery,General,39,39,37,0,hos_349f8e39
26/4/2024,Surgery,General,39,39,37,0,hos_349f8e39
29/4/2024,Surgery,General,39,39,32,0,hos_349f8e39
30/4/2024,Surgery,General,39,39,38,0,hos_349f8e39
8/5/2024,Surgery,General,39,39,33,0,hos_349f8e39
22/5/2024,Surgery,General,39,39,33,0,hos_349f8e39
28/5/2024,Surgery,General,39,39,37,0,hos_349f8e39
29/5/2024,Surgery,General,39,39,38,0,hos_349f8e39
30/5/2024,Surgery,General,39,39,37,0,hos_349f8e39
25/6/2024,Surgery,General,39,39,32,0,hos_349f8e39
27/6/2024,Surgery,General,39,39,37,0,hos_349f8e39
2/7/2024,Surgery,General,39,39,33,0,hos_349f8e39
3/7/2024,Surgery,General,39,39,38,0,hos_349f8e39
4/7/2024,Surgery,General,39,39,37,0,hos_349f8e39
5/7/2024,Surgery,General,39,39,37,0,hos_349f8e39
8/7/2024,Surgery,General,39,39,32,0,hos_349f8e39
11/7/2024,Surgery,General,39,39,33,0,hos_349f8e39
15/7/2024,Surgery,General,39,39,38,0,hos_349f8e39
16/7/2024,Surgery,General,39,39,38,0,hos_349f8e39
17/7/2024,Surgery,General,39,39,37,0,hos_349f8e39
19/7/2024,Surgery,General,39,39,37,0,hos_349f8e39
29/7/2024,Surgery,General,39,39,38,0,hos_349f8e39
30/7/2024,Surgery,General,39,39,33,0,hos_349f8e39
14/8/2024,Surgery,General,39,39,32,0,hos_349f8e39
15/8/2024,Surgery,General,39,39,33,0,hos_349f8e39
20/8/2024,Surgery,General,39,39,33,0,hos_349f8e39
22/8/2024,Surgery,General,39,39,38,0,hos_349f8e39
23/8/2024,Surgery,General,39,39,38,0,hos_349f8e39
26/8/2024,Surgery,General,39,39,38,0,hos_349f8e39
29/8/2024,Surgery,General,39,39,37,0,hos_349f8e39
4/9/2024,Surgery,General,39,39,33,0,hos_349f8e39
10/9/2024,Surgery,General,39,39,38,0,hos_349f8e39
13/9/2024,Surgery,General,39,39,32,0,hos_349f8e39
20/9/2024,Surgery,General,39,39,37,0,hos_349f8e39
24/9/2024,Surgery,General,39,39,32,0,hos_349f8e39
26/9/2024,Surgery,General,39,39,37,0,hos_349f8e39
30/9/2024,Surgery,General,39,39,37,0,hos_349f8e39
2/10/2024,Surgery,General,39,39,33,0,hos_349f8e39
3/10/2024,Surgery,General,39,39,32,0,hos_349f8e39
7/10/2024,Surgery,General,39,39,37,0,hos_349f8e39
8/10/2024,Surgery,General,39,39,37,0,hos_349f8e39
9/10/2024,Surgery,General,39,39,38,0,hos_349f8e39
11/10/2024,Surgery,General,39,39,38,0,hos_349f8e39
14/10/2024,Surgery,General,39,39,32,0,hos_349f8e39
15/10/2024,Surgery,General,39,39,38,0,hos_349f8e39
29/10/2024,Surgery,General,39,39,33,0,hos_349f8e39
30/10/2024,Surgery,General,39,39,32,0,hos_349f8e39
31/10/2024,Surgery,General,39,39,38,0,hos_349f8e39
1/11/2024,Surgery,General,39,39,33,0,hos_349f8e39
4/11/2024,Surgery,General,39,39,32,0,hos_349f8e39
5/11/2024,Surgery,General,39,39,38,0,hos_349f8e39
7/11/2024,Surgery,General,39,39,37,0,hos_349f8e39
12/11/2024,Surgery,General,39,39,33,0,hos_349f8e39
14/11/2024,Surgery,General,39,39,32,0,hos_349f8e39
25/11/2024,Surgery,General,39,39,37,0,hos_349f8e39
28/11/2024,Surgery,General,39,39,33,0,hos_349f8e39
2/12/2024,Surgery,General,39,39,33,0,hos_349f8e39
3/12/2024,Surgery,General,39,39,37,0,hos_349f8e39
9/12/2024,Surgery,General,39,39,33,0,hos_349f8e39
13/12/2024,Surgery,General,39,39,38,0,hos_349f8e39
18/12/2024,Surgery,General,39,39,38,0,hos_349f8e39
19/12/2024,Surgery,General,39,39,33,0,hos_349f8e39
20/12/2024,Surgery,General,39,39,31,0,hos_349f8e39
24/12/2024,Surgery,General,39,39,37,0,hos_349f8e39
30/12/2024,Surgery,General,39,39,37,0,hos_349f8e39
2/1/2025,Surgery,General,39,39,33,0,hos_349f8e39
7/1/2025,Surgery,General,39,39,37,0,hos_349f8e39
9/1/2025,Surgery,General,39,39,37,0,hos_349f8e39
14/1/2025,Surgery,General,39,39,32,0,hos_349f8e39
15/1/2025,Surgery,General,39,39,37,0,hos_349f8e39
23/1/2025,Surgery,General,39,39,33,0,hos_349f8e39
27/1/2025,Surgery,General,39,39,33,0,hos_349f8e39
28/1/2025,Surgery,General,39,39,33,0,hos_349f8e39
29/1/2025,Surgery,General,39,39,38,0,hos_349f8e39
3/2/2025,Surgery,General,39,39,33,0,hos_349f8e39
5/2/2025,Surgery,General,39,39,38,0,hos_349f8e39
6/2/2025,Surgery,General,39,39,31,0,hos_349f8e39
7/2/2025,Surgery,General,39,39,33,0,hos_349f8e39
10/2/2025,Surgery,General,39,39,33,0,hos_349f8e39
13/2/2025,Surgery,General,39,39,38,0,hos_349f8e39
17/2/2025,Surgery,General,39,39,37,0,hos_349f8e39
18/2/2025,Surgery,General,39,39,38,0,hos_349f8e39
20/2/2025,Surgery,General,39,39,37,0,hos_349f8e39
21/2/2025,Surgery,General,39,39,33,0,hos_349f8e39
26/2/2025,Surgery,General,39,39,31,0,hos_349f8e39
4/3/2025,Surgery,General,39,39,38,0,hos_349f8e39
5/3/2025,Surgery,General,39,39,37,0,hos_349f8e39
7/3/2025,Surgery,General,39,39,38,0,hos_349f8e39
10/3/2025,Surgery,General,39,39,37,0,hos_349f8e39
13/3/2025,Surgery,General,39,39,33,0,hos_349f8e39
18/3/2025,Surgery,General,39,39,33,0,hos_349f8e39
24/3/2025,Surgery,General,39,39,38,0,hos_349f8e39
25/3/2025,Surgery,General,39,39,38,0,hos_349f8e39
27/3/2025,Surgery,General,39,39,33,0,hos_349f8e39
1/4/2025,Surgery,General,39,39,38,0,hos_349f8e39
7/4/2025,Surgery,General,39,39,32,0,hos_349f8e39
10/4/2025,Surgery,General,39,39,33,0,hos_349f8e39
14/4/2025,Surgery,General,39,39,38,0,hos_349f8e39
15/4/2025,Surgery,General,39,39,37,0,hos_349f8e39
16/4/2025,Surgery,General,39,39,37,0,hos_349f8e39
18/4/2025,Surgery,General,39,39,38,0,hos_349f8e39
23/4/2025,Surgery,General,39,39,37,0,hos_349f8e39
28/4/2025,Surgery,General,39,39,32,0,hos_349f8e39
30/4/2025,Surgery,General,39,39,33,0,hos_349f8e39
2/5/2025,Surgery,General,39,39,33,0,hos_349f8e39
5/5/2025,Surgery,General,39,39,37,0,hos_349f8e39
7/5/2025,Surgery,General,39,39,37,0,hos_349f8e39
8/5/2025,Surgery,General,39,39,37,0,hos_349f8e39
14/5/2025,Surgery,General,39,39,38,0,hos_349f8e39
20/5/2025,Surgery,General,39,39,38,0,hos_349f8e39
21/5/2025,Surgery,General,39,39,38,0,hos_349f8e39
23/5/2025,Surgery,General,39,39,31,0,hos_349f8e39
28/5/2025,Surgery,General,39,39,33,0,hos_349f8e39
2/6/2025,Surgery,General,39,39,33,0,hos_349f8e39
4/6/2025,Surgery,General,39,39,33,0,hos_349f8e39
6/6/2025,Surgery,General,39,39,33,0,hos_349f8e39
23/6/2025,Surgery,General,39,39,33,0,hos_349f8e39
25/6/2025,Surgery,General,39,39,37,0,hos_349f8e39
26/6/2025,Surgery,General,39,39,38,0,hos_349f8e39
30/6/2025,Surgery,General,39,39,33,0,hos_349f8e39
1/7/2025,Surgery,General,39,39,37,0,hos_349f8e39
4/7/2025,Surgery,General,39,39,32,0,hos_349f8e39
9/7/2025,Surgery,General,39,39,33,0,hos_349f8e39
10/7/2025,Surgery,General,39,39,38,0,hos_349f8e39
11/7/2025,Surgery,General,39,39,33,0,hos_349f8e39
15/7/2025,Surgery,General,39,39,32,0,hos_349f8e39
17/7/2025,Surgery,General,39,39,38,0,hos_349f8e39
22/7/2025,Surgery,General,39,39,33,0,hos_349f8e39
23/7/2025,Surgery,General,39,39,33,0,hos_349f8e39
25/7/2025,Surgery,General,39,39,33,0,hos_349f8e39
30/7/2025,Surgery,General,39,39,37,0,hos_349f8e39
1/8/2025,Surgery,General,39,39,37,0,hos_349f8e39
5/8/2025,Surgery,General,39,39,33,0,hos_349f8e39
7/8/2025,Surgery,General,39,39,37,0,hos_349f8e39
11/8/2025,Surgery,General,39,39,37,0,hos_349f8e39
13/8/2025,Surgery,General,39,39,32,0,hos_349f8e39
19/8/2025,Surgery,General,39,39,37,0,hos_349f8e39
20/8/2025,Surgery,General,39,39,38,0,hos_349f8e39
25/8/2025,Surgery,General,39,39,37,0,hos_349f8e39
27/8/2025,Surgery,General,39,39,37,0,hos_349f8e39
28/8/2025,Surgery,General,39,39,33,0,hos_349f8e39
1/9/2025,Surgery,General,39,39,32,0,hos_349f8e39
3/9/2025,Surgery,General,39,39,33,0,hos_349f8e39
8/9/2025,Surgery,General,39,39,37,0,hos_349f8e39
12/9/2025,Surgery,General,39,39,38,0,hos_349f8e39
16/9/2025,Surgery,General,39,39,32,0,hos_349f8e39
17/9/2025,Surgery,General,39,39,33,0,hos_349f8e39
25/9/2025,Surgery,General,39,39,38,0,hos_349f8e39
26/9/2025,Surgery,General,39,39,38,0,hos_349f8e39
29/9/2025,Surgery,General,39,39,31,0,hos_349f8e39
30/9/2025,Surgery,General,39,39,37,0,hos_349f8e39
2/10/2025,Surgery,General,39,39,37,0,hos_349f8e39
7/10/2025,Surgery,General,39,39,37,0,hos_349f8e39
10/10/2025,Surgery,General,39,39,33,0,hos_349f8e39
13/10/2025,Surgery,General,39,39,38,0,hos_349f8e39
16/10/2025,Surgery,General,39,39,33,0,hos_349f8e39
20/10/2025,Surgery,General,39,39,33,0,hos_349f8e39
22/10/2025,Surgery,General,39,39,37,0,hos_349f8e39
27/10/2025,Surgery,General,39,39,33,0,hos_349f8e39
30/10/2025,Surgery,General,39,39,33,0,hos_349f8e39
31/10/2025,Surgery,General,39,39,33,0,hos_349f8e39
4/11/2025,Surgery,General,39,39,38,0,hos_349f8e39
6/11/2025,Surgery,General,39,39,37,0,hos_349f8e39
7/11/2025,Surgery,General,39,39,37,0,hos_349f8e39
13/11/2025,Surgery,General,39,39,38,0,hos_349f8e39
14/11/2025,Surgery,General,39,39,37,0,hos_349f8e39
19/11/2025,Surgery,General,39,39,37,0,hos_349f8e39
1/12/2025,Surgery,General,39,39,32,0,hos_349f8e39
3/12/2025,Surgery,General,39,39,37,0,hos_349f8e39
4/12/2025,Surgery,General,39,39,33,0,hos_349f8e39
8/12/2025,Surgery,General,39,39,37,0,hos_349f8e39
10/12/2025,Surgery,General,39,39,33,0,hos_349f8e39
17/12/2025,Surgery,General,39,39,33,0,hos_349f8e39
19/12/2025,Surgery,General,39,39,38,0,hos_349f8e39
22/12/2025,Surgery,General,39,39,37,0,hos_349f8e39
23/12/2025,Surgery,General,39,39,33,0,hos_349f8e39
24/12/2025,Surgery,General,39,39,31,0,hos_349f8e39
31/12/2025,Surgery,General,39,39,37,0,hos_349f8e39
22/1/2024,Surgery,General,39,39,34,0,hos_349f8e39
23/1/2024,Surgery,General,39,39,34,0,hos_349f8e39
2/2/2024,Surgery,General,39,39,34,0,hos_349f8e39
6/2/2024,Surgery,General,39,39,34,0,hos_349f8e39
26/2/2024,Surgery,General,39,39,34,0,hos_349f8e39
1/3/2024,Surgery,General,39,39,34,0,hos_349f8e39
6/3/2024,Surgery,General,39,39,34,0,hos_349f8e39
21/3/2024,Surgery,General,39,39,34,0,hos_349f8e39
25/3/2024,Surgery,General,39,39,34,0,hos_349f8e39
28/3/2024,Surgery,General,39,39,34,0,hos_349f8e39
29/3/2024,Surgery,General,39,39,34,0,hos_349f8e39
11/4/2024,Surgery,General,39,39,34,0,hos_349f8e39
2/5/2024,Surgery,General,39,39,34,0,hos_349f8e39
6/5/2024,Surgery,General,39,39,34,0,hos_349f8e39
7/5/2024,Surgery,General,39,39,34,0,hos_349f8e39
17/5/2024,Surgery,General,39,39,34,0,hos_349f8e39
12/6/2024,Surgery,General,39,39,34,0,hos_349f8e39
28/6/2024,Surgery,General,39,39,34,0,hos_349f8e39
10/7/2024,Surgery,General,39,39,34,0,hos_349f8e39
6/8/2024,Surgery,General,39,39,34,0,hos_349f8e39
28/8/2024,Surgery,General,39,39,34,0,hos_349f8e39
9/9/2024,Surgery,General,39,39,34,0,hos_349f8e39
1/10/2024,Surgery,General,39,39,34,0,hos_349f8e39
4/10/2024,Surgery,General,39,39,34,0,hos_349f8e39
28/10/2024,Surgery,General,39,39,34,0,hos_349f8e39
6/11/2024,Surgery,General,39,39,34,0,hos_349f8e39
13/11/2024,Surgery,General,39,39,34,0,hos_349f8e39
21/11/2024,Surgery,General,39,39,34,0,hos_349f8e39
12/12/2024,Surgery,General,39,39,34,0,hos_349f8e39
8/1/2025,Surgery,General,39,39,34,0,hos_349f8e39
24/1/2025,Surgery,General,39,39,34,0,hos_349f8e39
31/1/2025,Surgery,General,39,39,34,0,hos_349f8e39
4/2/2025,Surgery,General,39,39,34,0,hos_349f8e39
12/2/2025,Surgery,General,39,39,34,0,hos_349f8e39
3/3/2025,Surgery,General,39,39,34,0,hos_349f8e39
12/3/2025,Surgery,General,39,39,34,0,hos_349f8e39
14/3/2025,Surgery,General,39,39,34,0,hos_349f8e39
28/3/2025,Surgery,General,39,39,34,0,hos_349f8e39
11/4/2025,Surgery,General,39,39,34,0,hos_349f8e39
21/4/2025,Surgery,General,39,39,34,0,hos_349f8e39
6/5/2025,Surgery,General,39,39,34,0,hos_349f8e39
19/5/2025,Surgery,General,39,39,34,0,hos_349f8e39
22/5/2025,Surgery,General,39,39,34,0,hos_349f8e39
26/5/2025,Surgery,General,39,39,34,0,hos_349f8e39
27/5/2025,Surgery,General,39,39,34,0,hos_349f8e39
5/6/2025,Surgery,General,39,39,34,0,hos_349f8e39
11/6/2025,Surgery,General,39,39,34,0,hos_349f8e39
19/6/2025,Surgery,General,39,39,34,0,hos_349f8e39
20/6/2025,Surgery,General,39,39,34,0,hos_349f8e39
24/6/2025,Surgery,General,39,39,34,0,hos_349f8e39
7/7/2025,Surgery,General,39,39,34,0,hos_349f8e39
8/7/2025,Surgery,General,39,39,34,0,hos_349f8e39
14/7/2025,Surgery,General,39,39,34,0,hos_349f8e39
21/7/2025,Surgery,General,39,39,34,0,hos_349f8e39
31/7/2025,Surgery,General,39,39,34,0,hos_349f8e39
15/8/2025,Surgery,General,39,39,34,0,hos_349f8e39
4/9/2025,Surgery,General,39,39,34,0,hos_349f8e39
15/9/2025,Surgery,General,39,39,34,0,hos_349f8e39
19/9/2025,Surgery,General,39,39,34,0,hos_349f8e39
23/9/2025,Surgery,General,39,39,34,0,hos_349f8e39
3/10/2025,Surgery,General,39,39,34,0,hos_349f8e39
23/10/2025,Surgery,General,39,39,34,0,hos_349f8e39
11/11/2025,Surgery,General,39,39,34,0,hos_349f8e39
12/11/2025,Surgery,General,39,39,34,0,hos_349f8e39
25/11/2025,Surgery,General,39,39,34,0,hos_349f8e39
27/11/2025,Surgery,General,39,39,34,0,hos_349f8e39
2/12/2025,Surgery,General,39,39,34,0,hos_349f8e39
11/12/2025,Surgery,General,39,39,34,0,hos_349f8e39
12/12/2025,Surgery,General,39,39,34,0,hos_349f8e39
15/12/2025,Surgery,General,39,39,34,0,hos_349f8e39
18/12/2025,Surgery,General,39,39,34,0,hos_349f8e39
29/12/2025,Surgery,General,39,39,34,0,hos_349f8e39
12/1/2024,Surgery,General,39,39,35,0,hos_349f8e39
19/1/2024,Surgery,General,39,39,35,0,hos_349f8e39
13/2/2024,Surgery,General,39,39,35,0,hos_349f8e39
14/2/2024,Surgery,General,39,39,35,0,hos_349f8e39
16/2/2024,Surgery,General,39,39,35,0,hos_349f8e39
19/2/2024,Surgery,General,39,39,35,0,hos_349f8e39
27/2/2024,Surgery,General,39,39,35,0,hos_349f8e39
28/2/2024,Surgery,General,39,39,35,0,hos_349f8e39
29/2/2024,Surgery,General,39,39,35,0,hos_349f8e39
5/3/2024,Surgery,General,39,39,35,0,hos_349f8e39
12/3/2024,Surgery,General,39,39,35,0,hos_349f8e39
13/3/2024,Surgery,General,39,39,35,0,hos_349f8e39
19/3/2024,Surgery,General,39,39,35,0,hos_349f8e39
9/4/2024,Surgery,General,39,39,35,0,hos_349f8e39
25/4/2024,Surgery,General,39,39,35,0,hos_349f8e39
3/5/2024,Surgery,General,39,39,35,0,hos_349f8e39
20/5/2024,Surgery,General,39,39,35,0,hos_349f8e39
23/5/2024,Surgery,General,39,39,35,0,hos_349f8e39
24/5/2024,Surgery,General,39,39,35,0,hos_349f8e39
31/5/2024,Surgery,General,39,39,35,0,hos_349f8e39
3/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
4/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
5/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
6/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
11/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
13/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
17/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
18/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
20/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
26/6/2024,Surgery,General,39,39,35,0,hos_349f8e39
9/7/2024,Surgery,General,39,39,35,0,hos_349f8e39
18/7/2024,Surgery,General,39,39,35,0,hos_349f8e39
25/7/2024,Surgery,General,39,39,35,0,hos_349f8e39
31/7/2024,Surgery,General,39,39,35,0,hos_349f8e39
1/8/2024,Surgery,General,39,39,35,0,hos_349f8e39
2/8/2024,Surgery,General,39,39,35,0,hos_349f8e39
9/8/2024,Surgery,General,39,39,35,0,hos_349f8e39
19/8/2024,Surgery,General,39,39,35,0,hos_349f8e39
27/8/2024,Surgery,General,39,39,35,0,hos_349f8e39
11/9/2024,Surgery,General,39,39,35,0,hos_349f8e39
12/9/2024,Surgery,General,39,39,35,0,hos_349f8e39
18/9/2024,Surgery,General,39,39,35,0,hos_349f8e39
19/9/2024,Surgery,General,39,39,35,0,hos_349f8e39
8/11/2024,Surgery,General,39,39,35,0,hos_349f8e39
11/11/2024,Surgery,General,39,39,35,0,hos_349f8e39
15/11/2024,Surgery,General,39,39,35,0,hos_349f8e39
18/11/2024,Surgery,General,39,39,35,0,hos_349f8e39
5/12/2024,Surgery,General,39,39,35,0,hos_349f8e39
17/12/2024,Surgery,General,39,39,35,0,hos_349f8e39
6/1/2025,Surgery,General,39,39,35,0,hos_349f8e39
16/1/2025,Surgery,General,39,39,35,0,hos_349f8e39
21/1/2025,Surgery,General,39,39,35,0,hos_349f8e39
19/2/2025,Surgery,General,39,39,35,0,hos_349f8e39
25/2/2025,Surgery,General,39,39,35,0,hos_349f8e39
21/3/2025,Surgery,General,39,39,35,0,hos_349f8e39
26/3/2025,Surgery,General,39,39,35,0,hos_349f8e39
31/3/2025,Surgery,General,39,39,35,0,hos_349f8e39
3/4/2025,Surgery,General,39,39,35,0,hos_349f8e39
1/5/2025,Surgery,General,39,39,35,0,hos_349f8e39
9/5/2025,Surgery,General,39,39,35,0,hos_349f8e39
12/5/2025,Surgery,General,39,39,35,0,hos_349f8e39
15/5/2025,Surgery,General,39,39,35,0,hos_349f8e39
16/5/2025,Surgery,General,39,39,35,0,hos_349f8e39
9/6/2025,Surgery,General,39,39,35,0,hos_349f8e39
13/6/2025,Surgery,General,39,39,35,0,hos_349f8e39
16/6/2025,Surgery,General,39,39,35,0,hos_349f8e39
18/6/2025,Surgery,General,39,39,35,0,hos_349f8e39
8/8/2025,Surgery,General,39,39,35,0,hos_349f8e39
14/8/2025,Surgery,General,39,39,35,0,hos_349f8e39
21/8/2025,Surgery,General,39,39,35,0,hos_349f8e39
24/9/2025,Surgery,General,39,39,35,0,hos_349f8e39
1/10/2025,Surgery,General,39,39,35,0,hos_349f8e39
6/10/2025,Surgery,General,39,39,35,0,hos_349f8e39
15/10/2025,Surgery,General,39,39,35,0,hos_349f8e39
17/10/2025,Surgery,General,39,39,35,0,hos_349f8e39
21/10/2025,Surgery,General,39,39,35,0,hos_349f8e39
10/11/2025,Surgery,General,39,39,35,0,hos_349f8e39
26/11/2025,Surgery,General,39,39,35,0,hos_349f8e39
28/11/2025,Surgery,General,39,39,35,0,hos_349f8e39
5/12/2025,Surgery,General,39,39,35,0,hos_349f8e39
15/1/2024,Surgery,General,39,39,36,0,hos_349f8e39
24/1/2024,Surgery,General,39,39,36,0,hos_349f8e39
1/2/2024,Surgery,General,39,39,36,0,hos_349f8e39
5/2/2024,Surgery,General,39,39,36,0,hos_349f8e39
7/2/2024,Surgery,General,39,39,36,0,hos_349f8e39
9/2/2024,Surgery,General,39,39,36,0,hos_349f8e39
20/2/2024,Surgery,General,39,39,36,0,hos_349f8e39
21/2/2024,Surgery,General,39,39,36,0,hos_349f8e39
23/2/2024,Surgery,General,39,39,36,0,hos_349f8e39
8/3/2024,Surgery,General,39,39,36,0,hos_349f8e39
18/3/2024,Surgery,General,39,39,36,0,hos_349f8e39
22/3/2024,Surgery,General,39,39,36,0,hos_349f8e39
5/4/2024,Surgery,General,39,39,36,0,hos_349f8e39
17/4/2024,Surgery,General,39,39,36,0,hos_349f8e39
18/4/2024,Surgery,General,39,39,36,0,hos_349f8e39
19/4/2024,Surgery,General,39,39,36,0,hos_349f8e39
23/4/2024,Surgery,General,39,39,36,0,hos_349f8e39
1/5/2024,Surgery,General,39,39,36,0,hos_349f8e39
9/5/2024,Surgery,General,39,39,36,0,hos_349f8e39
10/5/2024,Surgery,General,39,39,36,0,hos_349f8e39
16/5/2024,Surgery,General,39,39,36,0,hos_349f8e39
10/6/2024,Surgery,General,39,39,36,0,hos_349f8e39
14/6/2024,Surgery,General,39,39,36,0,hos_349f8e39
19/6/2024,Surgery,General,39,39,36,0,hos_349f8e39
21/6/2024,Surgery,General,39,39,36,0,hos_349f8e39
24/6/2024,Surgery,General,39,39,36,0,hos_349f8e39
12/7/2024,Surgery,General,39,39,36,0,hos_349f8e39
22/7/2024,Surgery,General,39,39,36,0,hos_349f8e39
23/7/2024,Surgery,General,39,39,36,0,hos_349f8e39
26/7/2024,Surgery,General,39,39,36,0,hos_349f8e39
5/8/2024,Surgery,General,39,39,36,0,hos_349f8e39
7/8/2024,Surgery,General,39,39,36,0,hos_349f8e39
21/8/2024,Surgery,General,39,39,36,0,hos_349f8e39
6/9/2024,Surgery,General,39,39,36,0,hos_349f8e39
16/9/2024,Surgery,General,39,39,36,0,hos_349f8e39
17/9/2024,Surgery,General,39,39,36,0,hos_349f8e39
27/9/2024,Surgery,General,39,39,36,0,hos_349f8e39
17/10/2024,Surgery,General,39,39,36,0,hos_349f8e39
23/10/2024,Surgery,General,39,39,36,0,hos_349f8e39
24/10/2024,Surgery,General,39,39,36,0,hos_349f8e39
25/10/2024,Surgery,General,39,39,36,0,hos_349f8e39
20/11/2024,Surgery,General,39,39,36,0,hos_349f8e39
22/11/2024,Surgery,General,39,39,36,0,hos_349f8e39
26/11/2024,Surgery,General,39,39,36,0,hos_349f8e39
27/11/2024,Surgery,General,39,39,36,0,hos_349f8e39
4/12/2024,Surgery,General,39,39,36,0,hos_349f8e39
6/12/2024,Surgery,General,39,39,36,0,hos_349f8e39
11/12/2024,Surgery,General,39,39,36,0,hos_349f8e39
16/12/2024,Surgery,General,39,39,36,0,hos_349f8e39
23/12/2024,Surgery,General,39,39,36,0,hos_349f8e39
27/12/2024,Surgery,General,39,39,36,0,hos_349f8e39
3/1/2025,Surgery,General,39,39,36,0,hos_349f8e39
13/1/2025,Surgery,General,39,39,36,0,hos_349f8e39
22/1/2025,Surgery,General,39,39,36,0,hos_349f8e39
11/2/2025,Surgery,General,39,39,36,0,hos_349f8e39
14/2/2025,Surgery,General,39,39,36,0,hos_349f8e39
24/2/2025,Surgery,General,39,39,36,0,hos_349f8e39
27/2/2025,Surgery,General,39,39,36,0,hos_349f8e39
28/2/2025,Surgery,General,39,39,36,0,hos_349f8e39
11/3/2025,Surgery,General,39,39,36,0,hos_349f8e39
17/3/2025,Surgery,General,39,39,36,0,hos_349f8e39
20/3/2025,Surgery,General,39,39,36,0,hos_349f8e39
4/4/2025,Surgery,General,39,39,36,0,hos_349f8e39
8/4/2025,Surgery,General,39,39,36,0,hos_349f8e39
17/4/2025,Surgery,General,39,39,36,0,hos_349f8e39
22/4/2025,Surgery,General,39,39,36,0,hos_349f8e39
24/4/2025,Surgery,General,39,39,36,0,hos_349f8e39
